GEOID,DATE,DEV,COMPHOME
370210032042,2021-03-31,79,20
370810127061,2021-03-31,96,29
371190019152,2021-03-31,91,31
371190058422,2021-03-31,67,25
370210009003,2021-03-31,54,21
370670035005,2021-03-31,110,22
371190012001,2021-03-31,64,16
370350107001,2021-03-31,41,15
370510031042,2021-03-31,155,40
370531102001,2021-03-31,202,42
370670026012,2021-03-31,59,13
370839305022,2021-03-31,55,20
371070108003,2021-03-31,40,12
371290116052,2021-03-31,109,22
371719311022,2021-03-31,148,38
370250426022,2021-03-31,100,27
370630001011,2021-03-31,29,6
370710331002,2021-03-31,64,12
371190025001,2021-03-31,176,38
371190062032,2021-03-31,148,43
371290116062,2021-03-31,108,22
371379502021,2021-03-31,36,11
371830528033,2021-03-31,181,62
371950009001,2021-03-31,82,15
370810161012,2021-03-31,649,338
371070102002,2021-03-31,35,18
371190056122,2021-03-31,86,17
371190064051,2021-03-31,127,37
371259505013,2021-03-31,175,33
371270111012,2021-03-31,190,34
371590519023,2021-03-31,100,18
371830535232,2021-03-31,117,36
371830538041,2021-03-31,235,63
370270303001,2021-03-31,79,16
370479306004,2021-03-31,79,8
371190020033,2021-03-31,57,16
371590503002,2021-03-31,114,38
370210030011,2021-03-31,101,22
370650209002,2021-03-31,38,8
370710310012,2021-03-31,82,24
370810156002,2021-03-31,333,67
370970616023,2021-03-31,305,77
371119706002,2021-03-31,55,11
371190008002,2021-03-31,50,13
371330021003,2021-03-31,130,46
371510316013,2021-03-31,168,29
371510316021,2021-03-31,90,19
371559603004,2021-03-31,24,9
370250416013,2021-03-31,231,39
370370206001,2021-03-31,100,18
371830537252,2021-03-31,119,16
370479308004,2021-03-31,45,8
370810165061,2021-03-31,56,11
370999505001,2021-03-31,112,23
371050305032,2021-03-31,95,12
371050306023,2021-03-31,138,20
371510310004,2021-03-31,76,17
371830515012,2021-03-31,96,7
371999604001,2021-03-31,64,14
370630020283,2021-03-31,231,72
370670010001,2021-03-31,23,5
370710323022,2021-03-31,56,8
370810171003,2021-03-31,104,22
370499606002,2021-03-31,43,7
370510019022,2021-03-31,96,31
370710327033,2021-03-31,36,3
370779706031,2021-03-31,82,22
370810143003,2021-03-31,30,4
371190030171,2021-03-31,40,14
371190054011,2021-03-31,139,53
371239602002,2021-03-31,47,4
371470005021,2021-03-31,174,48
371559613022,2021-03-31,69,23
371819606001,2021-03-31,46,15
371830541061,2021-03-31,115,38
371259502001,2021-03-31,112,30
371830530072,2021-03-31,81,22
370159604006,2021-03-31,37,8
370370205003,2021-03-31,77,21
370459510001,2021-03-31,54,11
370479307004,2021-03-31,54,16
370630020281,2021-03-31,171,43
370779706022,2021-03-31,286,76
370810153003,2021-03-31,193,55
370850710022,2021-03-31,76,11
370899303002,2021-03-31,100,22
370970616011,2021-03-31,111,27
371179704003,2021-03-31,29,4
371539704001,2021-03-31,69,15
371650101023,2021-03-31,44,8
370179501003,2021-03-31,115,34
370230212021,2021-03-31,75,13
370479306001,2021-03-31,21,5
370510033022,2021-03-31,132,30
370510033131,2021-03-31,194,40
370570615001,2021-03-31,56,12
371010411021,2021-03-31,593,130
371190059112,2021-03-31,191,52
371830519002,2021-03-31,61,16
370270302004,2021-03-31,94,17
370270307004,2021-03-31,160,35
370610907021,2021-03-31,61,8
371190038064,2021-03-31,75,21
